Order_ID,Order_Date,Shipment_ID,Shipment_Date,"Tax_Calculated_Date (UTC)",Posted_Date,Transaction_Item_ID,Marketplace,Merchant_ID,Fulfillment,ASIN,SKU,Product_Description,Transaction_Type,Product_Tax_Code,Quantity,Currency,Buyer_Exemption_Code,Buyer_Exemption_Domain,Buyer_Exemption_Certificate_Id,Display_Price,Display_Price_Tax_Inclusive,TaxExclusive_Selling_Price,Total_Tax,Financial_Component,Ship_From_City,Ship_From_State,Ship_From_Country,Ship_From_Postal_Code,Ship_From_Tax_Location_Code,Ship_To_City,Ship_To_State,Ship_To_Country,Ship_To_Postal_Code,Ship_To_Location_Code,Return_FC_City,Return_FC_State,Return_FC_Country,Return_FC_Postal_Code,Return_FC_Tax_Location_Code,Taxed_Location_Code,Tax_Address_Role,Jurisdiction_Level,Jurisdiction_Name,"Tax Marker",Display_Promo_Amount,Display_Promo_Tax_Inclusive,Is_Customer_3P_Funding_Aware,isPromoApplied,postPromoTaxableBasis,prePromoTaxableBasis,Promo_Amount_Basis,Promo_ID_Domain,promoAmountTax,Promotion_Identifier,Promo_Rule_Reason_Code,Promo_Tax_Price_Type,Tax_Amount,Taxed_Jurisdiction_Tax_Rate,Tax_Type,Tax_Calculation_Reason_Code,NonTaxable_Amount,Taxable_Amount,Order_Tax_Amount,Order_NonTaxable_Amount,Order_Taxable_Amount,
002-8279743-4179446,2016-12-02+00:00,DGcgfvDrH,2016-12-05+00:00,2016-12-04+09:36:25,2016-12-05+00:00,4843173796926,Amazon.com,A6G7H9DQH5S17,AFN,B00DSSOVJW,Z351/24,,SHIPMENT,A_GEN_TAX,1,USD,,,,9.99,false,9.99,0.85,OUR_PRICE,Baltimore,MD,US,21224,215100040,HOQUIAM,WA,US,98550-3801,480270290,,,,,,480270290,ShipTo,State,WA,X,,,,,,,,,,,,,0.65,0.065,"Retail Sales and Use Tax",Taxable,0.00,9.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,HOQUIAM,X,,,,,,,,,,,,,0.19,0.019,"Local Sales and Use Tax",Taxable,0.00,9.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,"GRAYS HARBOR",X,,,,,,,,,,,,,0.00,0.0,"Local Sales and Use Tax",NonTaxable,9.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"PUBLIC TRANSPORTATION BENEFIT AREA",X,,,,,,,,,,,,,0.01,0.001,"Local Sales and Use Tax",Taxable,0.00,9.99,,,,
116-1061060-9730641,2016-12-04+00:00,D3r0Tn29H,2016-12-05+00:00,2016-12-04+19:16:53,2016-12-05+00:00,4736253658906,Amazon.com,A6G7H9DQH5S17,AFN,B0064RTUP4,ZB2223/3,,SHIPMENT,A_GEN_TAX,1,USD,,,,15.25,false,15.25,1.30,OUR_PRICE,Tracy,CA,US,95304-9370,470590000,"MOUNT VERNON",WA,US,98273-9135,480570410,,,,,,480570410,ShipTo,State,WA,X,,,,,,,,,,,,,1.00,0.065,"Retail Sales and Use Tax",Taxable,0.00,15.25,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,"MOUNT VERNON",X,,,,,,,,,,,,,0.24,0.016,"Local Sales and Use Tax",Taxable,0.00,15.25,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,SKAGIT,X,,,,,,,,,,,,,0.00,0.0,"Local Sales and Use Tax",NonTaxable,15.25,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"PUBLIC TRANSPORTATION BENEFIT AREA",X,,,,,,,,,,,,,0.06,0.004,"Local Sales and Use Tax",Taxable,0.00,15.25,,,,
112-9869348-7611401,2016-12-04+00:00,D9vS70pX4,2016-12-05+00:00,2016-12-04+21:39:06,2016-12-05+00:00,5208018975924,Amazon.com,A6G7H9DQH5S17,AFN,B00DSSOVJW,Z351/24,,SHIPMENT,A_GEN_TAX,1,USD,,,,9.99,false,9.99,0.85,OUR_PRICE,Lexington,KY,US,40511,180670470,Shelton,WA,US,98584-7806,480450000,,,,,,480450000,ShipTo,State,WA,X,,,,,,,,,,,,,0.65,0.065,"Retail Sales and Use Tax",Taxable,0.00,9.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,"NOT APPLICABLE",X,,,,,,,,,,,,,0.00,0.0,,ZeroRated,9.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,MASON,X,,,,,,,,,,,,,0.20,0.02,"Local Sales and Use Tax",Taxable,0.00,9.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"NOT APPLICABLE",X,,,,,,,,,,,,,0.00,0.0,,ZeroRated,9.99,0.00,,,,
104-3161119-2957820,2016-12-04+00:00,DdstrSpT4,2016-12-05+00:00,2016-12-04+21:55:58,2016-12-05+00:00,5208104843924,Amazon.com,A6G7H9DQH5S17,AFN,B00DSSOVJW,Z351/24,,SHIPMENT,A_GEN_TAX,1,USD,,,,9.99,false,9.99,0.94,OUR_PRICE,Lexington,KY,US,40511,180670470,PUYALLUP,WA,US,98371-6351,480530001,,,,,,480530001,ShipTo,State,WA,X,,,,,,,,,,,,,0.65,0.065,"Retail Sales and Use Tax",Taxable,0.00,9.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,"NOT APPLICABLE",X,,,,,,,,,,,,,0.00,0.0,,ZeroRated,9.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,PIERCE,X,,,,,,,,,,,,,0.14,0.014,"Local Sales and Use Tax",Taxable,0.00,9.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"PUBLIC TRANSPORTATION BENEFIT AREA",X,,,,,,,,,,,,,0.06,0.006,"Local Sales and Use Tax",Taxable,0.00,9.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"REGIONAL TRANSIT AUTHORITY",X,,,,,,,,,,,,,0.09,0.009,"Local Sales and Use Tax",Taxable,0.00,9.99,,,,
115-5184023-0070603,2016-12-04+00:00,DRLCTvp24,2016-12-05+00:00,2016-12-05+05:25:42,2016-12-05+00:00,5210778648924,Amazon.com,A6G7H9DQH5S17,AFN,B00DSSOVJW,Z351/24,,SHIPMENT,A_GEN_TAX,1,USD,,,,9.99,false,9.99,0.87,OUR_PRICE,Lexington,KY,US,40511,180670470,"BAINBRIDGE ISLAND",WA,US,98110-3916,480351805,,,,,,480351805,ShipTo,State,WA,X,,,,,,,,,,,,,0.65,0.065,"Retail Sales and Use Tax",Taxable,0.00,9.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,"BAINBRIDGE ISLAND",X,,,,,,,,,,,,,0.22,0.022,"Local Sales and Use Tax",Taxable,0.00,9.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,KITSAP,X,,,,,,,,,,,,,0.00,0.0,"Local Sales and Use Tax",NonTaxable,9.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"NOT APPLICABLE",X,,,,,,,,,,,,,0.00,0.0,,ZeroRated,9.99,0.00,,,,
108-3581714-0164268,2016-12-04+00:00,DvtQXZlXH,2016-12-05+00:00,2016-12-04+21:17:10,2016-12-05+00:00,4445183495113,Amazon.com,A6G7H9DQH5S17,AFN,B00H5XQH20,Z#91/2,,SHIPMENT,A_GEN_TAX,1,USD,,,,21.99,false,21.99,1.91,OUR_PRICE,Phoenix,AZ,US,85043,030130210,ENUMCLAW,WA,US,98022-2829,480330210,,,,,,480330210,ShipTo,State,WA,X,,,,,,,,,,,,,1.43,0.065,"Retail Sales and Use Tax",Taxable,0.00,21.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,ENUMCLAW,X,,,,,,,,,,,,,0.46,0.021,"Local Sales and Use Tax",Taxable,0.00,21.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,KING,X,,,,,,,,,,,,,0.00,0.0,"Local Sales and Use Tax",NonTaxable,21.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"TRANSPORTATION BENEFIT DISTRICT",X,,,,,,,,,,,,,0.02,0.001,"Local Sales and Use Tax",Taxable,0.00,21.99,,,,
002-1632137-9621043,2016-12-03+00:00,DMShNbpS4,2016-12-05+00:00,2016-12-04+22:57:52,2016-12-05+00:00,5200406502908,Amazon.com,A6G7H9DQH5S17,AFN,B00DSSOVJW,Z351/24,,SHIPMENT,A_GEN_TAX,1,USD,,,,9.99,false,9.99,0.95,OUR_PRICE,Kent,WA,US,98032,480330320,Auburn,WA,US,98002,480330030,,,,,,480330030,ShipTo,State,WA,X,,,,,,,,,,,,,0.65,0.065,"Retail Sales and Use Tax",Taxable,0.00,9.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,AUBURN,X,,,,,,,,,,,,,0.21,0.021,"Local Sales and Use Tax",Taxable,0.00,9.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,KING,X,,,,,,,,,,,,,0.00,0.0,"Local Sales and Use Tax",NonTaxable,9.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"REGIONAL TRANSIT AUTHORITY",X,,,,,,,,,,,,,0.09,0.009,"Local Sales and Use Tax",Taxable,0.00,9.99,,,,
102-8098616-0404240,2016-12-05+00:00,D32RSw29H,2016-12-05+00:00,2016-12-05+01:02:03,2016-12-05+00:00,4738710424906,Amazon.com,A6G7H9DQH5S17,AFN,B0064RTUP4,ZB2223/3,,SHIPMENT,A_GEN_TAX,1,USD,,,,15.25,false,15.25,1.49,OUR_PRICE,Tracy,CA,US,95304-9370,470590000,EVERETT,WA,US,98204-1849,480610000,,,,,,480610000,ShipTo,State,WA,X,,,,,,,,,,,,,0.99,0.065,"Retail Sales and Use Tax",Taxable,0.00,15.25,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,"NOT APPLICABLE",X,,,,,,,,,,,,,0.00,0.0,,ZeroRated,15.25,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,SNOHOMISH,X,,,,,,,,,,,,,0.18,0.012,"Local Sales and Use Tax",Taxable,0.00,15.25,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"PUBLIC TRANSPORTATION BENEFIT AREA",X,,,,,,,,,,,,,0.18,0.012,"Local Sales and Use Tax",Taxable,0.00,15.25,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"REGIONAL TRANSIT AUTHORITY",X,,,,,,,,,,,,,0.14,0.009,"Local Sales and Use Tax",Taxable,0.00,15.25,,,,
108-0735571-0162644,2016-12-05+00:00,D3wLCs2HH,2016-12-05+00:00,2016-12-05+08:02:35,2016-12-05+00:00,4741334968906,Amazon.com,A6G7H9DQH5S17,AFN,B00A831LJS,ZPA1P,,SHIPMENT,A_GEN_TAX,1,USD,,,,24.49,false,24.49,2.35,OUR_PRICE,Tracy,CA,US,95304-9370,470590000,Tacoma,WA,US,98407,480530750,,,,,,480530750,ShipTo,State,WA,X,,,,,,,,,,,,,1.59,0.065,"Retail Sales and Use Tax",Taxable,0.00,24.49,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,TACOMA,X,,,,,,,,,,,,,0.37,0.015,"Local Sales and Use Tax",Taxable,0.00,24.49,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,PIERCE,X,,,,,,,,,,,,,0.00,0.0,"Local Sales and Use Tax",NonTaxable,24.49,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"PUBLIC TRANSPORTATION BENEFIT AREA",X,,,,,,,,,,,,,0.15,0.006,"Local Sales and Use Tax",Taxable,0.00,24.49,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"REGIONAL TRANSIT AUTHORITY",X,,,,,,,,,,,,,0.22,0.009,"Local Sales and Use Tax",Taxable,0.00,24.49,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"TRANSPORTATION BENEFIT DISTRICT",X,,,,,,,,,,,,,0.02,0.001,"Local Sales and Use Tax",Taxable,0.00,24.49,,,,
110-6944147-0804228,2016-12-04+00:00,D41jFtCfN,2016-12-05+00:00,2016-12-04+01:00:41,2016-12-05+00:00,1309707639025,Amazon.com,A6G7H9DQH5S17,MFN,1579995934,123808,,SHIPMENT,A_GEN_TAX,1,USD,,,,6.00,false,6.00,0.52,OUR_PRICE,"Idaho Falls",ID,US,83402,470590000,COVINGTON,WA,US,98042-7347,480331747,,,,,,480331747,ShipTo,State,WA,X,,,,,,,,,,,,,0.39,0.065,"Retail Sales and Use Tax",Taxable,0.00,6.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,COVINGTON,X,,,,,,,,,,,,,0.13,0.021,"Local Sales and Use Tax",Taxable,0.00,6.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,KING,X,,,,,,,,,,,,,0.00,0.0,"Local Sales and Use Tax",NonTaxable,6.00,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"NOT APPLICABLE",X,,,,,,,,,,,,,0.00,0.0,,ZeroRated,6.00,0.00,,,,
110-6944147-0804228,2016-12-04+00:00,D41jFtCfN,2016-12-05+00:00,2016-12-04+01:00:41,2016-12-05+00:00,1309707639025,Amazon.com,A6G7H9DQH5S17,MFN,1579995934,123808,,SHIPMENT,A_GEN_TAX,1,USD,,,,6.00,false,6.00,0.52,OUR_PRICE,"Idaho Falls",ID,US,83402,470590000,COVINGTON,WA,US,98042-7347,480331747,,,,,,480331747,ShipTo,State,WA,X,,,,,,,,,,,,,0.39,0.065,"Retail Sales and Use Tax",Taxable,0.00,6.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,COVINGTON,X,,,,,,,,,,,,,0.13,0.021,"Local Sales and Use Tax",Taxable,0.00,6.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,KING,X,,,,,,,,,,,,,0.00,0.0,"Local Sales and Use Tax",NonTaxable,6.00,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"NOT APPLICABLE",X,,,,,,,,,,,,,0.00,0.0,,ZeroRated,6.00,0.00,,,,
110-6944147-0804228,2016-12-04+00:00,D41jFtCfN,2016-12-05+00:00,2016-12-04+01:00:41,2016-12-05+00:00,1309707639025,Amazon.com,A6G7H9DQH5S17,MFN,1579995934,123808,,SHIPMENT,A_GEN_TAX,1,USD,,,,3.99,false,3.99,0.34,SHIPPING,"Idaho Falls",ID,US,83402,470590000,COVINGTON,WA,US,98042-7347,480331747,,,,,,480331747,ShipTo,State,WA,X,,,,,,,,,,,,,0.26,0.065,"Retail Sales and Use Tax",Taxable,0.00,3.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,COVINGTON,X,,,,,,,,,,,,,0.08,0.021,"Local Sales and Use Tax",Taxable,0.00,3.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,KING,X,,,,,,,,,,,,,0.00,0.0,"Local Sales and Use Tax",NonTaxable,3.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"NOT APPLICABLE",X,,,,,,,,,,,,,0.00,0.0,,ZeroRated,3.99,0.00,,,,
110-6944147-0804228,2016-12-04+00:00,D41jFtCfN,2016-12-05+00:00,2016-12-04+01:00:41,2016-12-05+00:00,1309707639025,Amazon.com,A6G7H9DQH5S17,MFN,1579995934,123808,,SHIPMENT,A_GEN_TAX,1,USD,,,,3.99,false,3.99,0.34,SHIPPING,"Idaho Falls",ID,US,83402,470590000,COVINGTON,WA,US,98042-7347,480331747,,,,,,480331747,ShipTo,State,WA,X,,,,,,,,,,,,,0.26,0.065,"Retail Sales and Use Tax",Taxable,0.00,3.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,COVINGTON,X,,,,,,,,,,,,,0.08,0.021,"Local Sales and Use Tax",Taxable,0.00,3.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,KING,X,,,,,,,,,,,,,0.00,0.0,"Local Sales and Use Tax",NonTaxable,3.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"NOT APPLICABLE",X,,,,,,,,,,,,,0.00,0.0,,ZeroRated,3.99,0.00,,,,
109-6539612-6904257,2016-12-04+00:00,Dksk2BCwN,2016-12-05+00:00,2016-12-04+04:25:05,2016-12-05+00:00,1309869909025,Amazon.com,A6G7H9DQH5S17,MFN,B000V1RXQW,167972,,SHIPMENT,A_GEN_TAX,1,USD,,,,8.00,false,8.00,0.63,OUR_PRICE,"Idaho Falls",ID,US,83402,470590000,YAKIMA,WA,US,98903-9788,480770000,,,,,,480770000,ShipTo,State,WA,X,,,,,,,,,,,,,0.52,0.065,"Retail Sales and Use Tax",Taxable,0.00,8.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,"NOT APPLICABLE",X,,,,,,,,,,,,,0.00,0.0,,ZeroRated,8.00,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,YAKIMA,X,,,,,,,,,,,,,0.11,0.014,"Local Sales and Use Tax",Taxable,0.00,8.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"NOT APPLICABLE",X,,,,,,,,,,,,,0.00,0.0,,ZeroRated,8.00,0.00,,,,
109-6539612-6904257,2016-12-04+00:00,Dksk2BCwN,2016-12-05+00:00,2016-12-04+04:25:05,2016-12-05+00:00,1309869909025,Amazon.com,A6G7H9DQH5S17,MFN,B000V1RXQW,167972,,SHIPMENT,A_GEN_TAX,1,USD,,,,3.99,false,3.99,0.32,SHIPPING,"Idaho Falls",ID,US,83402,470590000,YAKIMA,WA,US,98903-9788,480770000,,,,,,480770000,ShipTo,State,WA,X,,,,,,,,,,,,,0.26,0.065,"Retail Sales and Use Tax",Taxable,0.00,3.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,"NOT APPLICABLE",X,,,,,,,,,,,,,0.00,0.0,,ZeroRated,3.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,YAKIMA,X,,,,,,,,,,,,,0.06,0.014,"Local Sales and Use Tax",Taxable,0.00,3.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"NOT APPLICABLE",X,,,,,,,,,,,,,0.00,0.0,,ZeroRated,3.99,0.00,,,,
106-4217544-3060268,2016-12-03+00:00,DSwDnxpP4,2016-12-05+00:00,2016-12-05+04:32:29,2016-12-05+00:00,5210510388924,Amazon.com,A6G7H9DQH5S17,AFN,B00DSSOVJW,Z351/24,,SHIPMENT,A_GEN_TAX,1,USD,,,,9.99,false,9.99,0.84,OUR_PRICE,Lexington,KY,US,40511,180670470,Vancouver,WA,US,98660,480110780,,,,,,480110780,ShipTo,State,WA,X,,,,,,,,,,,,,0.65,0.065,"Retail Sales and Use Tax",Taxable,0.00,9.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,VANCOUVER,X,,,,,,,,,,,,,0.12,0.012,"Local Sales and Use Tax",Taxable,0.00,9.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,CLARK,X,,,,,,,,,,,,,0.00,0.0,"Local Sales and Use Tax",NonTaxable,9.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"PUBLIC TRANSPORTATION BENEFIT AREA",X,,,,,,,,,,,,,0.07,0.007,"Local Sales and Use Tax",Taxable,0.00,9.99,,,,
110-2790977-9597832,2016-12-04+00:00,DlsSPmpj4,2016-12-05+00:00,2016-12-05+06:18:31,2016-12-05+00:00,5211149266924,Amazon.com,A6G7H9DQH5S17,AFN,B00DSSOVJW,Z351/24,,SHIPMENT,A_GEN_TAX,1,USD,,,,9.99,false,9.99,0.80,OUR_PRICE,Lexington,KY,US,40511,180670470,LONGVIEW,WA,US,98632-3268,480150350,,,,,,480150350,ShipTo,State,WA,X,,,,,,,,,,,,,0.65,0.065,"Retail Sales and Use Tax",Taxable,0.00,9.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,LONGVIEW,X,,,,,,,,,,,,,0.15,0.015,"Local Sales and Use Tax",Taxable,0.00,9.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,COWLITZ,X,,,,,,,,,,,,,0.00,0.0,"Local Sales and Use Tax",NonTaxable,9.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"NOT APPLICABLE",X,,,,,,,,,,,,,0.00,0.0,,ZeroRated,9.99,0.00,,,,
002-3166771-4661015,2016-12-03+00:00,DbG9p1NHb,2016-12-05+00:00,2016-12-03+23:58:18,2016-12-05+00:00,4009325299124,Amazon.com,A6G7H9DQH5S17,AFN,B001R2K3ZW,ZCGS102AII.,,SHIPMENT,A_GEN_TAX,1,USD,,,,119.99,false,119.99,10.44,OUR_PRICE,Rialto,CA,US,92376-3009,470590000,FREELAND,WA,US,98249-9304,480290000,,,,,,480290000,ShipTo,State,WA,X,,,,,,,,,,,,,7.80,0.065,"Retail Sales and Use Tax",Taxable,0.00,119.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,"NOT APPLICABLE",X,,,,,,,,,,,,,0.00,0.0,,ZeroRated,119.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,ISLAND,X,,,,,,,,,,,,,2.64,0.022,"Local Sales and Use Tax",Taxable,0.00,119.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"NOT APPLICABLE",X,,,,,,,,,,,,,0.00,0.0,,ZeroRated,119.99,0.00,,,,
107-2230331-2459460,2016-12-05+00:00,DbbCnvSjb,2016-12-05+00:00,2016-12-05+12:47:00,2016-12-05+00:00,4044061834100,Amazon.com,A6G7H9DQH5S17,AFN,B003771JIA,ZZMK-SD/MBL,,SHIPMENT,A_GEN_TAX,1,USD,,,,46.99,false,46.99,3.57,OUR_PRICE,Carlisle,PA,US,17015,470590000,NEWPORT,WA,US,99156,480511918,,,,,,480511918,ShipTo,State,WA,X,,,,,,,,,,,,,3.05,0.065,"Retail Sales and Use Tax",Taxable,0.00,46.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,NEWPORT,X,,,,,,,,,,,,,0.52,0.011,"Local Sales and Use Tax",Taxable,0.00,46.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,"PEND OREILLE",X,,,,,,,,,,,,,0.00,0.0,"Local Sales and Use Tax",NonTaxable,46.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"NOT APPLICABLE",X,,,,,,,,,,,,,0.00,0.0,,ZeroRated,46.99,0.00,,,,
105-4655652-7628251,2016-12-05+00:00,DDGkXVNJb,2016-12-05+00:00,2016-12-05+09:17:57,2016-12-05+00:00,4010088638124,Amazon.com,A6G7H9DQH5S17,AFN,B0149J3Z7W,Z271-5010-521,,SHIPMENT,A_GEN_TAX,1,USD,,,,359.00,false,359.00,32.67,OUR_PRICE,Redlands,CA,US,92374,470590000,MARYSVILLE,WA,US,98270,480610380,,,,,,480610380,ShipTo,State,WA,X,,,,,,,,,,,,,23.33,0.065,"Retail Sales and Use Tax",Taxable,0.00,359.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,MARYSVILLE,X,,,,,,,,,,,,,4.31,0.012,"Local Sales and Use Tax",Taxable,0.00,359.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,SNOHOMISH,X,,,,,,,,,,,,,0.00,0.0,"Local Sales and Use Tax",NonTaxable,359.00,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"PUBLIC TRANSPORTATION BENEFIT AREA",X,,,,,,,,,,,,,4.31,0.012,"Local Sales and Use Tax",Taxable,0.00,359.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"TRANSPORTATION BENEFIT DISTRICT",X,,,,,,,,,,,,,0.72,0.002,"Local Sales and Use Tax",Taxable,0.00,359.00,,,,
105-7243181-0933866,2016-12-04+00:00,DymCPJpP4,2016-12-05+00:00,2016-12-05+06:57:15,2016-12-05+00:00,5211373163924,Amazon.com,A6G7H9DQH5S17,AFN,B00DSSOVJW,Z351/24,,SHIPMENT,A_GEN_TAX,1,USD,,,,9.99,false,9.99,0.89,OUR_PRICE,Lexington,KY,US,40511,180670470,MARYSVILLE,WA,US,98271-7026,480615427,,,,,,480615427,ShipTo,State,WA,X,,,,,,,,,,,,,0.65,0.065,"Retail Sales and Use Tax",Taxable,0.00,9.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,City,"NOT APPLICABLE",X,,,,,,,,,,,,,0.00,0.0,,ZeroRated,9.99,0.00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,County,SNOHOMISH,X,,,,,,,,,,,,,0.12,0.012,"Local Sales and Use Tax",Taxable,0.00,9.99,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShipTo,District,"PUBLIC TRANSPORTATION BENEFIT AREA",X,,,,,,,,,,,,,0.12,0.012,"Local Sales and Use Tax",Taxable,0.00,9.99,,,,
